date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
10/10/2023,17.68333333,12.2875,364.5416667,9.275,11.69583333,62.29166667,0.219166667,0,0.775,50.33333333,27.41666667
10/11/2023,23.6125,16.4625,453.875,11.55833333,15.725,64.70833333,0.306666667,0,1.358333333,52.625,30.5
10/12/2023,39.30833333,27.32916667,539.1666667,18.95,25.2375,55.79166667,0.353333333,0,0.597916667,70.45833333,46.875
10/13/2023,59.81666667,41.5375,714.2083333,23.2,28.3125,74.16666667,0.497083333,0,1.525,89.625,64.25
10/14/2023,50.84166667,34.71666667,602.9583333,11.26666667,19.07916667,79.125,0.642083333,0,1.535416667,123.4583333,76.04166667
10/15/2023,31.1625,21.65833333,564.0833333,14.44166667,16.57083333,65.91666667,0.30625,0,1.316666667,81.91666667,58.66666667
10/16/2023,56.03333333,38.92083333,913.7916667,27.95,24.95416667,68.70833333,0.48875,0,1.510416667,82.04166667,58.125
10/17/2023,79.03333333,55.01666667,1276.125,41.86666667,35.81666667,75.95833333,0.4575,0,1.44375,130.1666667,77.08333333
10/18/2023,87.2875,60.61666667,1363.25,44.49583333,36.60416667,73.08333333,0.432083333,0,1.510416667,153.7083333,90.16666667
10/19/2023,44.5,30.7,850.5833333,24.22083333,22.5875,58.45833333,0.258333333,0,1.597916667,140.7083333,82.29166667
10/20/2023,16.90416667,11.775,388.2083333,7.8375,9.466666667,75.20833333,0.185416667,0,1.70625,56.33333333,39.25
10/21/2023,24.35833333,16.77916667,438.25,12.87916667,14.99583333,67.95833333,0.168333333,0.791666667,0.433333333,47.125,28.66666667
10/22/2023,50.07916667,34.54166667,653.375,21.65833333,31.14583333,59.79166667,0.280833333,0.375,0.475,77.58333333,53.75
10/23/2023,81.08333333,55.98333333,986.7916667,39.13333333,42.60833333,57.45833333,0.377083333,0,0.752083333,118,74.16666667
10/24/2023,96.25416667,66.30833333,1090.458333,38.07916667,48.575,68.58333333,0.375416667,0,1.422916667,156.625,94.45833333
10/25/2023,86.59583333,58.5875,995.6666667,35.04166667,41.7625,69.58333333,0.39,0,1.552083333,155.4166667,92.79166667
10/26/2023,65.29166667,43.22083333,784.5416667,31.94583333,37.34166667,65.41666667,0.319583333,0,1.733333333,124.3333333,76.16666667
10/27/2023,71.83333333,48.03333333,789.5416667,32.85,39.9375,73.25,0.42625,0,1.627083333,123.0833333,75.66666667
10/28/2023,45.60833333,31.10416667,527.2916667,19.1625,23.68333333,60.83333333,0.7875,0,0.99375,117.3333333,73.83333333
10/29/2023,25.3,17.6875,466.1666667,13.95,18.19166667,53.41666667,0.2425,0,0.28125,75.125,52.91666667
10/30/2023,38.25833333,26.49166667,619.4166667,17.8125,19.11666667,67.58333333,0.304166667,0,1.522916667,63.95833333,43.5
10/31/2023,52.47916667,36.4375,821.1666667,27.04166667,27.35416667,70.125,0.344583333,0,1.452083333,90.95833333,64.875
11/1/2023,79.69583333,55.42916667,1082.416667,35.5875,40.85416667,84.04166667,0.504166667,0,1.45625,132,78.125
11/2/2023,81.89166667,55.16666667,778.1666667,23.47916667,31.71666667,99.95833333,0.633333333,0.375,1.341666667,152.2916667,85.875
11/3/2023,51.30416667,33.2,526.5833333,21.94166667,26.97083333,73.95833333,0.459583333,0,1.147916667,121.25,75.125
11/4/2023,33.47916667,21.80416667,384.6666667,19.30416667,23.5,64.79166667,0.424583333,0,0.845833333,82.375,59.54166667
11/5/2023,36.70416667,24.40833333,427.3333333,20.64166667,25.19166667,67.375,0.392083333,0,1.310416667,73.54166667,52.29166667
11/6/2023,30.375,20.64166667,386.4166667,16.325,23.3375,55.04166667,0.403333333,0,0.620833333,75.70833333,56.5
11/7/2023,63.85416667,44.15833333,738.7916667,26.50416667,31.39583333,72.875,0.678333333,0,0.845833333,73,50.54166667
11/8/2023,75.4125,51.21666667,803.4166667,28.09166667,38.17916667,72.625,0.594166667,0,0.954166667,149.2916667,87.08333333
11/9/2023,45.1375,29.5375,447.8333333,23.30416667,29.7375,60.79166667,0.498333333,0,1.235416667,102.875,69.08333333
11/10/2023,32.35,21.92916667,415.4166667,22.6875,27.30833333,46.875,0.30625,0,1.31875,80.08333333,58.58333333
11/11/2023,44.65416667,29.91666667,428.5416667,21.675,29.03333333,57.41666667,0.360416667,0,1.20625,81.20833333,59.41666667
11/12/2023,24.5,16.70416667,410.6666667,14.91666667,23.00833333,42.58333333,0.32625,0,0.914583333,75.625,52.91666667
11/13/2023,11.09166667,7.745833333,456.6666667,10.37083333,12.70416667,31.16666667,0.245,0,0.175,48.08333333,24.41666667
11/14/2023,26.23333333,18.1625,617.5833333,15.74583333,18.15,46.83333333,0.335416667,0,0.977083333,40.875,23.91666667
11/15/2023,52.83333333,36.10416667,795.5,24.69166667,31.98333333,31.625,0.475833333,0,0.539583333,78.41666667,53.875
11/16/2023,22.99583333,15.72916667,455.4583333,8.966666667,13.07083333,49.91666667,0.30875,0.375,0.452083333,91.25,62.41666667
11/17/2023,31.32083333,21.64166667,637.4583333,18.99583333,18.42916667,53,0.144166667,0.583333333,1.520833333,57.58333333,33.95833333
11/18/2023,59.09166667,41.2625,1013.75,33.47083333,32.75833333,50.66666667,0.158333333,0.125,1.510416667,82.83333333,60.29166667
11/19/2023,81.07083333,56.70833333,1344.958333,43.88333333,38.0375,52.66666667,0.235416667,0,1.260416667,138.4583333,80.75
11/20/2023,101.2166667,70.6625,1436.875,45.68333333,50.1375,70.91666667,0.351666667,0,1.35,154.75,91.66666667
11/21/2023,86.825,58.60833333,989.0416667,31.54166667,43.53333333,82.625,0.308333333,0,1.358333333,157.125,95.33333333
11/22/2023,104.3833333,67.02083333,975.3333333,31.76666667,37.84583333,70.33333333,0.53875,0,0.979166667,150.1666667,85.41666667
11/23/2023,119.1416667,80.0625,1305.916667,38.35,45.99583333,61.83333333,0.894583333,0,1,161.375,101.625
11/24/2023,98.8125,67.45,1142.125,33.40833333,40.525,65.625,0.8325,0,1.091666667,162.3333333,103.125
11/25/2023,83.225,53.4875,775.6666667,25.78333333,35.22083333,78.20833333,0.56375,0,1.15625,150.2083333,86.41666667
11/26/2023,89.22916667,57.37083333,960.0833333,29.12916667,36.40416667,67.125,0.538333333,0.125,0.9625,140.875,81.5
11/27/2023,110.6291667,74.58333333,1375.25,42.02083333,46.025,69.5,0.785416667,0.375,0.966666667,155.5833333,92.875
11/28/2023,92.77083333,63.7625,1244.958333,33.6875,38.00833333,82.33333333,0.538333333,0.625,1.3125,159.125,98.45833333
11/29/2023,103.9083333,69.125,1047,27.52083333,38.5,94.375,0.653333333,0.166666667,0.902083333,154.625,91.5
11/30/2023,83.7125,56.1125,871.3333333,23.58333333,37.8625,54.08333333,0.568333333,0,0.404166667,156.0833333,93.75
12/1/2023,52.54166667,35.54583333,683.5,11.37916667,22.97916667,46.66666667,0.6175,0,0.241666667,114.25,72.95833333
12/2/2023,55.99166667,38.07916667,704.4583333,17.2625,25.1625,33.25,0.644583333,0,0.24375,97.45833333,67.29166667
12/3/2023,46.1875,31.72916667,743.5,18.66666667,23.6,21.5,0.541666667,0,0.272916667,109.2916667,71.33333333
12/4/2023,28.3375,19.62083333,675.8333333,16.85,21.29583333,25.125,0.49125,0,0.329166667,75.45833333,52
12/5/2023,61.7375,42.91666667,977,29.99166667,42.6375,31.20833333,0.693333333,0,0.510416667,78.125,52.45833333
12/6/2023,50.24583333,34.80833333,798.2916667,21.58333333,25.5625,41.41666667,0.4475,0,0.377083333,126.0833333,76.79166667
12/7/2023,56.94166667,39.76666667,925.7083333,25.8,27.32916667,60.79166667,0.256666667,0,1.275,94.5,66.33333333
12/8/2023,69.5375,46.50833333,779.5416667,24.45,35.71666667,80.41666667,0.379166667,0,1.160416667,133.625,79.16666667
12/9/2023,56.88333333,37.66666667,687.2083333,22.94166667,32.1,75.66666667,0.445416667,0,0.752083333,114.25,72.83333333
12/10/2023,34.8875,23.17083333,475.9166667,19.225,23.37916667,60.375,0.398333333,0,0.541666667,86.5,61.79166667
12/11/2023,36.1625,24.35833333,421.4583333,20.075,24.74583333,44.20833333,0.52625,0,0.620833333,75.66666667,56.125
12/12/2023,37.82083333,25.80416667,425.6666667,20.31666667,30.2125,46.25,0.531666667,0,0.720833333,78.83333333,60.16666667
12/13/2023,52.55416667,35.42916667,523.4583333,18.84583333,29.81666667,63.54166667,0.5,0,0.764583333,87.08333333,63.625
12/14/2023,41.70416667,33.86666667,478,18.73333333,26.75,55.125,0.378333333,0,0.78125,103.625,69.625
12/15/2023,39.22083333,31.575,453.2083333,21.00416667,26.15416667,43.20833333,0.417916667,0,0.785416667,91.125,65.08333333
12/16/2023,22.26666667,15.40833333,437.6666667,11.01666667,15.77916667,40.04166667,0.344583333,0,0.395833333,73.54166667,49.08333333
12/17/2023,27.33333333,19.05416667,394.4583333,9.975,16.10833333,45.95833333,0.229583333,0,0.570833333,59.33333333,32.875
12/18/2023,44.70833333,30.94583333,586.125,19.91666667,37.7125,25.75,0.325416667,0,0.725,76.66666667,53.5
12/19/2023,20.225,14.05833333,514.875,10.63333333,15.44166667,28.91666667,0.235,0,0.38125,75,51.54166667
12/20/2023,32.67083333,22.8125,606.125,16.58333333,18.3625,43.625,0.302083333,0,0.6375,55.45833333,29.875
12/21/2023,31.9625,21.58333333,481.9166667,8.3625,16.59166667,71.875,0.335,0,0.65625,77.45833333,57.29166667
12/22/2023,46.72916667,30.36666667,577.9583333,9.754166667,18.77083333,72.95833333,0.36375,1.291666667,1.127083333,79.54166667,57.875
12/23/2023,53.19583333,36.14166667,648.5833333,16.6125,19.93333333,63.375,0.335833333,0.458333333,1.154166667,90.20833333,64.75
12/24/2023,42.28333333,28.87916667,608.375,17.00416667,18.925,55.125,0.309583333,0,0.558333333,96.04166667,66.75
12/25/2023,53.3125,36.8,824.0833333,26.5625,30.97083333,55.25,0.262083333,0,1.2625,87.66666667,63.66666667
12/26/2023,111.0583333,76.74166667,1443.458333,45.65,57.68333333,47.16666667,0.41375,0,1.070833333,144,86.5
12/27/2023,139.2291667,95.9875,1630.833333,42.20416667,61.5625,76.25,0.523333333,0,1.14375,168.9166667,113.2916667
12/28/2023,106.1375,72.3375,1054.708333,27.5625,46.29583333,75.75,0.404583333,0,1.204166667,165.25,107.375
12/29/2023,78.38333333,52.69583333,830.5,29.97916667,41.77916667,46.58333333,0.33875,0,0.935416667,153.0416667,89.75
12/30/2023,69.90833333,47.75,780.7083333,32.45416667,43.74166667,38.125,0.489583333,0,0.747916667,136.2916667,80.04166667
12/31/2023,53.48333333,35.87083333,592.4166667,28,37.31666667,38.58333333,0.3975,0,0.70625,114.4583333,73.08333333
1/1/2024,68.5875,45.74583333,604.375,23.3625,31.625,61.20833333,0.499166667,0.25,0.852083333,115.0416667,73.25
1/2/2024,50.84583333,33.49166667,497.6666667,17.85,26.05833333,73.58333333,0.57375,0,0.81875,109.4166667,71.33333333
1/3/2024,37.17916667,25.78333333,609.3333333,14.7875,15.6375,56.83333333,0.404166667,0,0.270833333,82.625,61.08333333
1/4/2024,56.92083333,38.5625,790.2083333,25.02916667,33.69166667,47.875,0.507916667,0,0.4,91.54166667,65.125
1/5/2024,79.00416667,50.57916667,835.7916667,26.24166667,35.80833333,71.08333333,0.672083333,0,0.439583333,131.8333333,78.625
1/6/2024,48.52083333,31.50416667,627.8333333,22.85416667,30.81666667,58.125,0.47125,0,0.658333333,110.75,71.625
1/7/2024,52.5125,34.77916667,649.625,22.22083333,28.8,61.5,0.470416667,0,0.860416667,97.95833333,67.58333333
1/8/2024,45.7875,29.2625,489.875,18.25416667,25.84583333,73.58333333,0.510833333,0,0.714583333,93.08333333,65.875
1/9/2024,52.47916667,33.90833333,521.6666667,20.79166667,27.41666667,59.04166667,0.676666667,0,0.675,89.04166667,64.25
1/10/2024,26.0625,17.64166667,541.8333333,17.65416667,22.77916667,41.83333333,0.475416667,0,0.202083333,82.33333333,57.29166667
1/11/2024,30.22083333,20.9625,796.0416667,20.86666667,22.32916667,33.83333333,0.46,0,0.1875,58.29166667,31.75
1/12/2024,35.8625,24.55416667,900.25,22.59583333,22.7375,20.41666667,0.467916667,0,0.15625,77.04166667,57.875
1/13/2024,40.28333333,27.18333333,770.3333333,23.85416667,25.89166667,41.70833333,0.577916667,0,0.329166667,77.5,58.04166667
1/14/2024,51.80833333,34.1125,599.125,25.39166667,31.04166667,48.20833333,0.600416667,0,0.347916667,89.70833333,64.58333333
1/15/2024,55.4125,36.08333333,647.7916667,27.22916667,32.78333333,51.45833333,0.436666667,0,1.022916667,104.9166667,69.91666667
1/16/2024,48.77083333,30.475,552.75,25.25833333,29.825,57,0.4425,0,0.579166667,95.04166667,66.66666667
1/17/2024,30.63333333,19.66666667,412.2083333,17.67083333,23.94166667,70.08333333,0.374583333,0,0.879166667,75.45833333,52.66666667
1/18/2024,30.15416667,19.74166667,404.625,18.8375,25.72083333,67.95833333,0.427083333,0,0.95625,65.83333333,39.33333333
1/19/2024,31.6875,21.3125,394.7916667,18.92916667,24.05833333,58.95833333,0.442916667,0,0.885416667,67.95833333,41.95833333
1/20/2024,33.55833333,22.86666667,418.25,15.2,22.0375,52.20833333,0.507083333,0,0.960416667,73.25,51.75
1/21/2024,31.175,21.56666667,621.8333333,14.18333333,17.575,29.16666667,0.58875,0,0.25,71.25,47.95833333
1/22/2024,12.25416667,8.525,528.9166667,8.979166667,12.60833333,43.54166667,0.360416667,0,0.225,55.95833333,31.375
1/23/2024,17.67916667,12.2,511.1666667,8,13.6375,69.625,0.28625,0,0.28125,37.875,27.79166667
1/24/2024,27.2625,18.88333333,448.1666667,8.6625,15.5875,62.66666667,0.56875,0.125,0.570833333,55.25,28.875
1/25/2024,31.33333333,21.6875,444.7916667,10.8125,16.85833333,56.625,0.569583333,0,0.60625,69.04166667,43.91666667
1/26/2024,44.35833333,30.62083333,504,12.03333333,17.25,41,0.48875,0,0.408333333,79.58333333,57.29166667
1/27/2024,34.82083333,24.15,504.4166667,12.90416667,14.85833333,35.45833333,0.38875,0,0.235416667,86.33333333,63.125
1/28/2024,37.2875,25.76666667,506.3333333,12.95,15.125,44.91666667,0.426666667,0,0.410416667,73.20833333,51.70833333
1/29/2024,61.35833333,42.5875,875.2916667,24.61666667,30.675,31.04166667,0.432083333,0,0.539583333,90.95833333,65
1/30/2024,103.85,72.35416667,1456.125,44.2625,58.83333333,27.79166667,0.802083333,0,0.55,149.4583333,88.33333333
1/31/2024,116.0125,80.95,1571.75,50.39166667,58.57916667,30.70833333,1.057083333,0,0.379166667,162.7083333,103.8333333
2/1/2024,63.74583333,43.96666667,829.6666667,33.93333333,35.9125,41.625,0.772083333,0,0.485416667,150.75,89.5
2/2/2024,35.3,24.25833333,415.1666667,16.09583333,19.33333333,57.79166667,0.547083333,0,1.179166667,97.75,67.08333333
2/3/2024,28.30416667,18.92083333,332.8333333,14.62083333,16.825,58.83333333,0.4875,0,0.879166667,69.66666667,45.33333333
2/4/2024,34.31666667,23.57916667,366.875,14.57916667,17.74583333,68.25,0.544166667,0,1.2125,64.625,42.29166667
2/5/2024,30.17916667,20.68333333,400.4583333,18.975,23.11666667,36.125,0.633333333,0,0.358333333,75.08333333,54.58333333
2/6/2024,28.82083333,19.80416667,487.875,21.33333333,25.99166667,27.16666667,0.543333333,0,0.29375,68.20833333,41.91666667
2/7/2024,21.7125,15.10833333,529.0833333,12.75416667,15.95833333,22.45833333,0.477916667,0,0.360416667,60.33333333,33.75
2/8/2024,24.875,17.17083333,458,9.141666667,13.19583333,43.54166667,0.423333333,0.333333333,0.464583333,59.08333333,32.625
2/9/2024,36.04166667,24.19166667,453.2916667,9.875,11.475,57.20833333,0.692916667,2.166666667,0.439583333,69.45833333,45.58333333
2/10/2024,70.72083333,47.70833333,791.6666667,20.25416667,21.05833333,50.70833333,0.692083333,4.041666667,0.675,94.58333333,65.75
2/11/2024,76.37083333,52.20416667,979.8333333,29.49583333,32.33333333,60.83333333,0.512916667,2.041666667,1.604166667,137.3333333,80.375
2/12/2024,84.29166667,55.57916667,908.0416667,24.13333333,34.17916667,84.04166667,0.578333333,0.375,1.347916667,152.0416667,88.83333333
2/13/2024,58.45416667,37.6375,551.2083333,17.29583333,23.2625,86.83333333,0.685,0.583333333,0.7,116.875,73.70833333
2/14/2024,45.95,29.95,462.2916667,16.2625,21.45,69.16666667,0.638333333,1.041666667,0.741666667,101.125,68.58333333
2/15/2024,53.00416667,35.86666667,649.7916667,27.13333333,29.53333333,48.125,0.71375,0.791666667,0.46875,82.58333333,61.83333333
2/16/2024,50.13333333,34.54583333,790.7916667,19.725,27.07083333,73.04166667,0.81,0.125,0.660416667,107.625,70.79166667
2/17/2024,55.425,37.10833333,595.125,18.0125,22.36666667,69,0.765,0.708333333,0.541666667,108.25,71.04166667
2/18/2024,40.5125,27.2875,391.7083333,15.3875,20.04583333,71.04166667,0.721666667,0.125,0.972916667,85.29166667,63.16666667
2/19/2024,41.05416667,28.1375,384.25,14.65416667,17.45,71.875,0.744583333,0,0.975,82.91666667,62.20833333
2/20/2024,39.94583333,27.17916667,348,12.81666667,17.43333333,78.79166667,0.755416667,0,1.13125,85.16666667,62.95833333
2/21/2024,41.99583333,28.275,398.9583333,14.34166667,19.90416667,88.625,0.69,0,1.50625,86.79166667,62.79166667
2/22/2024,35.84583333,24.2625,323.7916667,14.75833333,16.44166667,54.5,1.02125,0,0.5625,83.08333333,61.875
2/23/2024,31.2375,21.47916667,479.9583333,13.57916667,16.8375,28.66666667,0.677083333,0,0.377083333,75.08333333,54.54166667
2/24/2024,17.40416667,12.1625,519.625,12.86666667,14.14583333,27.54166667,0.470416667,0,0.302083333,57.29166667,31.125
2/25/2024,29.48333333,20.50833333,581.2083333,15.3,17.49583333,29.79166667,0.668333333,0,0.427083333,55.83333333,29.375
2/26/2024,43.9375,30.51666667,591.5,17.13333333,23.02083333,23.25,0.5975,0,0.4875,86.75,61.66666667
2/27/2024,29.91666667,20.875,537.375,13.77083333,17.29583333,36.875,0.487083333,0,0.552083333,73.95833333,49.79166667
2/28/2024,48.47083333,33.8,765.1666667,28.96666667,47.90416667,19.33333333,0.76875,0,0.510416667,82.375,59.04166667
2/29/2024,28.5125,19.92083333,658.2083333,16.40416667,20.3875,31.16666667,0.66125,0,0.39375,85.41666667,60.33333333
3/1/2024,48.52916667,32.74583333,539.0833333,9.666666667,14.71666667,52.20833333,0.788333333,0.25,0.38125,74.875,50.375
3/2/2024,78.90416667,53.25416667,695.75,20.375,27.6625,50.375,1.024583333,0.666666667,0.80625,112.5416667,72.25
3/3/2024,87.69583333,60.0375,970.4166667,34.89583333,49.45833333,40.75,1.104166667,0.625,0.827083333,155.625,93.33333333
3/4/2024,70.7125,48.575,813.7916667,23.6625,33.4375,97.5,0.758333333,0,1.522916667,136.25,77.54166667
3/5/2024,98.42083333,68.30416667,982.9166667,23.9375,31.29583333,126.0833333,0.57875,0.5,1.84375,160.2916667,83.91666667
3/6/2024,50.90416667,35.0375,734.7083333,14.1375,18.47083333,76.16666667,0.595833333,0,2.0375,144.4166667,87.04166667
3/7/2024,83.57083333,56.50833333,922.7916667,22.5625,30.75416667,59.45833333,1.47625,0.416666667,0.341666667,108.6666667,71.08333333
3/8/2024,99.65833333,68.2125,885.7916667,23.6625,35.52916667,45.75,1.837916667,0.25,0.258333333,155.75,93.125
3/9/2024,107.2458333,73.825,899.25,25.87916667,35.1,24.04166667,1.494166667,0,0.266666667,161.4166667,101.8333333
3/10/2024,44.15416667,30.90833333,786.1666667,23.61666667,30.95416667,33,0.852083333,0,0.389583333,122.7083333,77.25
3/11/2024,45.00416667,31.4625,875.875,24.82916667,22.05,59.83333333,0.766666667,0,1.560416667,89.66666667,64.54166667
3/12/2024,83.65416667,57.9125,957.9583333,26.82916667,46.05416667,70.875,1.252916667,0.25,0.997916667,132.2083333,79.83333333
3/13/2024,66.15,43.88333333,684.1666667,25.31666667,31.24166667,71.29166667,1.3625,0,0.416666667,131.7083333,78.66666667
3/14/2024,31.7,21.74166667,595.2916667,24.87916667,31.96666667,47,0.86625,0,0.297916667,98.83333333,66.875
3/15/2024,39.45416667,26.875,541.8333333,23.46666667,23.7875,49.29166667,1.0325,0,0.54375,72.91666667,50.625
3/16/2024,46.46666667,30.92083333,395.125,19.21666667,20.53333333,48.25,1.61125,0,0.39375,83.54166667,62.20833333
3/17/2024,45.525,30.8875,416.125,20.6375,20.28333333,43.79166667,1.731666667,0,0.175,96,66.83333333
3/18/2024,46.775,31.87916667,443.3333333,22.97916667,22.98333333,40.25,1.692916667,0,0.25,88.54166667,64.125
3/19/2024,42.9875,29.625,516.9583333,12.30833333,13.90833333,61.125,0.939583333,0.791666667,0.329166667,86.95833333,63.5
3/20/2024,74.33333333,48.5625,718.75,25.59166667,29.3125,48.16666667,0.73375,13.04166667,0.6875,98.95833333,67.875
3/21/2024,103.9875,69.62083333,1038.625,34.49166667,51.47916667,78.91666667,0.817916667,6.166666667,1.458333333,155.9583333,95.20833333
3/22/2024,59.125,39.35,516.9583333,18.1625,23.5625,82.375,1.037083333,0.625,0.666666667,136.5833333,81.625
3/23/2024,44.875,30.5875,446.625,16.40416667,21.68333333,83.875,0.784166667,0,1.135416667,98.45833333,67.125
3/24/2024,44.36666667,29.83333333,416.7916667,15.89166667,19.29166667,74.70833333,0.944166667,0,0.86875,86.54166667,63.45833333
3/25/2024,45.27083333,31.03333333,403,15.5125,16.29583333,73.375,0.91375,0.125,1.18125,90.25,64.58333333
3/26/2024,53.87916667,36.075,383.5,17.8875,24.0375,54.54166667,1.050833333,0.458333333,1.189583333,94.04166667,66.08333333
3/27/2024,45.8,31.10416667,373.375,18.675,21.94583333,46.875,1.150833333,0,0.989583333,108.375,71.08333333
3/28/2024,51.37916667,35.44166667,513.25,23.13333333,22.425,47.875,1.262916667,0.291666667,0.68125,83.79166667,62.25
3/29/2024,66.42083333,46.19583333,704.5,27.15416667,33.02916667,59.79166667,1.280833333,0.875,0.65625,118.0833333,74.16666667
3/30/2024,54.85416667,38.175,518.75,21.25416667,26.17916667,72.33333333,1.07125,0,0.764583333,114.5416667,73.04166667
3/31/2024,97.2375,66.9375,590.8333333,15.9875,21.7375,121.8333333,1.445416667,0.25,1.210416667,139.8333333,78.95833333
4/1/2024,74.10833333,49.825,623.75,15.68333333,24.7375,146.75,0.99,1.708333333,1.69375,174.3333333,89.58333333
4/2/2024,75.7125,49.9625,621.4583333,15.3875,23.24583333,150.4583333,1.187916667,2.125,1.722916667,161.25,81.20833333
4/3/2024,92.7375,61.56666667,652.5416667,15.425,24.48333333,154.125,1.556666667,2.291666667,1.579166667,167.75,84.5
4/4/2024,68.28333333,45.22083333,562.9166667,13.80416667,21.29583333,143.1666667,1.535833333,0.833333333,1.752083333,169.4166667,85.375
4/5/2024,67.87083333,44.57916667,544.75,16.1625,25.07916667,63.54166667,2.42,0,0.279166667,123.0416667,75.66666667
4/6/2024,56.10416667,35.20833333,403.875,18.5,24.775,59.45833333,2.345,0.083333333,0.33125,121.0416667,75.25
4/7/2024,41.2375,25.4375,368.0833333,20.2125,25.4125,56.83333333,1.868333333,0,0.325,83.5,61.79166667
4/8/2024,47.39166667,32.44583333,748.25,25.22083333,25.89583333,39.16666667,1.64,0,0.3625,76.75,56.83333333
4/9/2024,87.95,60.9,922.9583333,33.79583333,37.79583333,36.58333333,2.102916667,0,0.297916667,130.125,78.375
4/10/2024,87.54583333,60.0625,907.4583333,38.73333333,45.55,46.16666667,2.125,0.25,0.59375,156.625,94.375
4/11/2024,55.175,37.41666667,482.375,21.73333333,26.87916667,52.04166667,1.4175,0.125,0.6625,125.1666667,76.66666667
4/12/2024,45.65833333,30.7125,408.25,17.1875,22.42916667,57.70833333,1.224583333,0.458333333,0.975,95.5,66.66666667
4/13/2024,44.55,30.10416667,402.7916667,15.75416667,18.8375,61.125,1.194166667,0.25,0.7875,86,63.08333333
4/14/2024,58.9875,39.79166667,425.75,16.52916667,19.63333333,83.125,1.269583333,0.5,1.0125,100.0416667,67.83333333
4/15/2024,35.00416667,23.3,343.3333333,16.20416667,18.66666667,57.04166667,1.5025,0,0.739583333,95.125,65.95833333
4/16/2024,39.50416667,26.88333333,330.375,15.2875,19.025,70.33333333,1.167083333,0,0.8375,73.45833333,53.04166667
4/17/2024,49.2125,33.32916667,370.5416667,15.84583333,20.2125,85,1.238333333,0.25,0.877083333,91.25,64.45833333
4/18/2024,49.925,34.1625,464.6666667,16.4875,25.14583333,109.4166667,1.396666667,0.708333333,1.189583333,120.4583333,69.16666667
4/19/2024,58.975,39.2875,525.4166667,15.32916667,25.92083333,141.125,1.256666667,0.333333333,1.464583333,136.625,71.95833333
4/20/2024,47.95416667,31.80416667,504.5833333,15.275,20.3,103.9166667,1.067083333,0.416666667,1.522916667,111.9583333,70.25
4/21/2024,59.21666667,39.075,511.5,14.7125,23.05416667,109.5416667,1.525,1.083333333,1.104166667,105.875,67.33333333
4/22/2024,62.42916667,41.36666667,525.0416667,18.14166667,25.34166667,94.29166667,1.7025,2.083333333,0.754166667,110.375,71.625
4/23/2024,52.375,35.65416667,515.75,20.65416667,31.2625,70.625,1.641666667,0.708333333,0.914583333,104.25,69.54166667
4/24/2024,68.34583333,46.93333333,707.5833333,26.1,30.34583333,70,1.622083333,1.083333333,0.510416667,125.6666667,76.625
4/25/2024,70.27083333,48.29583333,541.4583333,18.66666667,24.95416667,109.25,1.279583333,0.958333333,1.31875,129.9583333,74.625
4/26/2024,91.08333333,62.77916667,698.9583333,17.58333333,26.67083333,140.75,0.925416667,0.708333333,1.829166667,166.1666667,85.54166667
4/27/2024,84.82916667,56.79583333,752.8333333,20.275,26.59583333,132.4166667,0.780416667,4.208333333,2.316666667,165.3333333,88.66666667
4/28/2024,79.625,53.69166667,688.0833333,15.15833333,25.19583333,157.2916667,0.92375,1.125,2.15,176.5416667,85.95833333
4/29/2024,97.63333333,65.47916667,626.75,14.725,26.175,165.75,1.54125,0.583333333,1.54375,176.2083333,87.29166667
4/30/2024,101.4833333,68.83333333,813.9166667,18.62083333,28.96666667,169.625,1.248333333,1.666666667,1.885416667,186.625,94.08333333
5/1/2024,61.95,42.42916667,556.875,12.26666667,20.8125,93.41666667,2.223333333,1.125,0.279166667,142.625,85.08333333
5/2/2024,81.175,55.90416667,650.375,20.77083333,29.54583333,66.625,2.222083333,0.666666667,0.233333333,132.7916667,78.83333333
5/3/2024,50.46666667,34.61666667,623.125,26.1125,32.49166667,58.625,1.648333333,0,0.314583333,137.9583333,81.29166667
5/4/2024,73.51666667,49.63333333,466.4583333,16.11666667,26.03333333,119.4166667,1.248333333,0.875,1.477083333,121.25,70.625
5/5/2024,58.80416667,40.50833333,649.5833333,19.71666667,29.08333333,77.29166667,1.343333333,0.916666667,0.485416667,121.7916667,75.41666667
5/6/2024,72.89583333,50.15416667,665,25.325,37.825,75.70833333,1.265833333,0.75,0.589583333,142.2916667,82.41666667
5/7/2024,65.725,45.0875,614.0833333,26.69166667,33.19166667,66.25,1.19125,0.375,0.579166667,120.4166667,74.875
5/8/2024,84.2125,57.79583333,750.7083333,30.57916667,39.70833333,72.16666667,1.231666667,0,0.95625,144.25,83.375
5/9/2024,54.15416667,37.20833333,440,17.97083333,28.02916667,74.20833333,1.06875,0.125,0.76875,128.625,77.66666667
5/10/2024,51.6,33.4375,486.8333333,17.82916667,26.76666667,96.08333333,0.755,1.083333333,1.595833333,101.0833333,68.20833333
5/11/2024,46.6625,31.52916667,432.5416667,18.28333333,27.29166667,84.375,0.688333333,0,1.727083333,94.58333333,65.41666667
5/12/2024,39.8875,27.61666667,479.9166667,22.2,26.2,59.70833333,0.635,0,0.552083333,87.125,63.625
